,Unnamed: 0,station,swh,mwd,mwp,wsk,sst,number,coast_lon,coast_lat,wave_lon,wave_lat,wave_distance_deg,u10,v10,msl,tp,d2m,sp,t2m,lon,lat,wind_magnitude,wind_dir,u10_abs,v10_abs,wind_wave_diff,wind_wave_alignment,tau_u,tau_u_abs,tau_v,tau_v_abs,tau_mag,wind_to_mean_deg,coastal_bearing_deg,coastal_radius_used_deg,bay_bearing_deg,bay_radius_used_deg,coastal_vs_bay_diff_deg,coastal_normal1_deg,coastal_normal2_deg,wind_vs_coastal_normal_diff_deg,wind_more_coastalshore_deg,bay_normal1_deg,bay_normal2_deg,wind_vs_bay_normal_diff_deg,wind_more_bayshore_deg
43,43,44,1.4909666245966626,275.84475127437656,7.859746722798598,0.0015398595286043,286.0460831491571,0.0,-4.283889,48.362564,-4.25,48.25,0.1175547464673366,1.3024273,0.11617423,101649.28,0.0031087575,281.76193,100787.44,284.8254,-4.25,48.25,2.158398,123.35222,1.743459,1.1956358,152.49253105346048,0.0145262965551545,0.0080258865,0.009605262,0.0033707726,0.006810945,0.020218283,303.35223,77.93515340448721,0.1,86.43426773496435,0.3,8.499114330477141,167.9351534044872,347.9351534044872,-44.58291951776846,-134.58291951776846,176.43426773496435,356.43426773496435,-53.0820338482456,-143.0820338482456
44,44,45,1.4909666245966626,275.84475127437656,7.859746722798598,0.0015398595286043,286.0303435743901,0.0,-4.446819,48.347198,-4.5,48.25,0.1107956224992657,1.5688511,0.01973868,101646.57,0.003229025,282.1599,101233.23,285.2382,-4.5,48.25,2.988088,124.51771,2.0801277,1.4084815,151.3270470196087,0.0211495577428115,0.0131747555,0.015789134,0.004520817,0.010941451,0.038362335,304.5177,216.70737247271353,0.1,223.434221454511,0.3,6.726848981797474,306.70737247271353,126.70737247271352,-2.18967227740103,87.81032772259897,313.434221454511,133.434221454511,-8.916521259198475,81.08347874080152
45,45,46,1.4909666245966626,275.84475127437656,7.859746722798598,0.0015398595286043,286.0460831491571,0.0,-4.356826,48.411649,-4.25,48.5,0.1386278957389186,1.0110722,0.2670119,101639.88,0.0025331273,281.43753,100619.15,284.5489,-4.25,48.5,1.7480882,121.915855,1.4673421,1.0884218,153.92889833293464,0.0146710390063034,0.005398248,0.0067531927,0.0032628407,0.00528069,0.013800399,301.91586,348.944231190058,0.1,348.861032100922,0.3,0.0831990891360305,78.94423119005802,258.944231190058,42.97163184705136,-47.02836815294864,78.86103210092199,258.861032100922,43.054830936187386,-46.945169063812614
46,46,47,1.4909666245966626,275.84475127437656,7.859746722798598,0.0015398595286043,286.0303435743901,0.0,-4.597537,48.350783,-4.5,48.25,0.1402521994765143,1.5688511,0.01973868,101646.57,0.003229025,282.1599,101233.23,285.2382,-4.5,48.25,2.988088,124.51771,2.0801277,1.4084815,151.3270470196087,0.0211495577428115,0.0131747555,0.015789134,0.004520817,0.010941451,0.038362335,304.5177,216.70737247271353,0.1,223.434221454511,0.3,6.726848981797474,306.70737247271353,126.70737247271352,-2.18967227740103,87.81032772259897,313.434221454511,133.434221454511,-8.916521259198475,81.08347874080152
47,47,48,2.0533167807418,285.05981776065994,8.19552494245663,0.0058567583430231,285.89077437551396,0.0,-4.765766,48.385755,-4.75,48.5,0.1153277363906847,1.4894669,0.038611397,101635.164,0.0027878212,282.15295,101397.445,285.2529,-4.75,48.5,3.3254259,126.80211,2.1239812,1.4919219,158.2577107284349,0.0218224391797976,0.014500335,0.01846135,0.0055827918,0.013195416,0.048884146,306.80212,306.4986822966139,0.1,330.00040560068976,0.3,23.50172330407588,36.49868229661388,216.49868229661388,-89.69655827317638,0.3034417268236211,60.00040560068976,240.00040560068976,66.80171842274774,-23.19828157725226
48,48,49,2.0533167807418,285.05981776065994,8.19552494245663,0.0058567583430231,285.89077437551396,0.0,-4.714241,48.564821,-4.75,48.5,0.0740301838576687,1.4894669,0.038611397,101635.164,0.0027878212,282.15295,101397.445,285.2529,-4.75,48.5,3.3254259,126.80211,2.1239812,1.4919219,158.2577107284349,0.0218224391797976,0.014500335,0.01846135,0.0055827918,0.013195416,0.048884146,306.80212,306.4986822966139,0.1,330.00040560068976,0.3,23.50172330407588,36.49868229661388,216.49868229661388,-89.69655827317638,0.3034417268236211,60.00040560068976,240.00040560068976,66.80171842274774,-23.19828157725226
49,49,50,1.4909666245966626,275.84475127437656,7.859746722798598,0.0015398595286043,285.8788682368764,0.0,-4.566936,48.604345,-4.5,48.5,0.1239689764457239,1.2200732,0.17027493,101637.29,0.0025471272,281.77716,101036.85,284.92026,-4.5,48.5,2.2914515,124.324585,1.7320162,1.2343556,151.52016205974576,-0.0298742342505673,0.008321763,0.010400843,0.004123951,0.007716541,0.02359669,304.3246,10.51335066848651,0.15,12.695515510336008,0.3,2.1821648418494988,100.51335066848652,280.5133506684865,23.81123429245099,-66.18876570754901,102.695515510336,282.695515510336,21.62906945060149,-68.37093054939851
50,50,51,2.0332400953037695,284.7840416278004,8.106357397740346,0.0077285449625107,285.8788682368764,0.0,-4.40934,48.643203,-4.5,48.75,0.1400886676680166,1.4435459,0.14155576,101622.4,0.002583032,282.14856,101581.73,285.2331,-4.5,48.75,3.6064079,127.785164,2.271434,1.4572867,156.99888013150715,0.0045068528437263,0.01585512,0.021814104,0.0069424286,0.014581421,0.059342388,307.78516,30.36650205948871,0.15,23.66659963231433,0.3,6.699902427174379,120.36650205948872,300.3665020594887,7.41865419051129,-82.58134580948871,113.66659963231432,293.66659963231433,14.11855661768567,-75.88144338231433
51,51,52,2.0332400953037695,284.7840416278004,8.106357397740346,0.0077285449625107,285.84991508617736,0.0,-4.249124,48.656146,-4.25,48.75,0.0938580880478611,1.3943458,0.15544929,101623.65,0.002636991,282.06842,101485.234,285.1318,-4.25,48.75,3.4201317,129.20036,2.2153597,1.4170929,155.5836751323945,0.0016483315115826,0.014513473,0.020108826,0.00659933,0.013487708,0.053255357,309.20038,44.15351290749345,0.1,39.20817422379611,0.3,4.945338683697344,134.15351290749345,314.15351290749345,-4.9531344895247,-94.9531344895247,129.2081742237961,309.2081742237961,-0.0077958058273566,-90.00779580582736
52,52,53,1.853109957029422,287.5506688866176,7.979280596239525,0.0045975652572355,285.85356970000686,0.0,-4.069029,48.684882,-4.0,48.75,0.0948965582357954,1.429282,0.15553442,101625.3,0.0027103184,282.0217,101418.23,285.0688,-4.0,48.75,3.5472846,129.5987,2.2606027,1.4524122,157.9519734081665,-0.0006431890293261,0.015295273,0.021111256,0.0069936113,0.014249836,0.056719463,309.5987,73.2938972832116,0.1,70.97644664256563,0.3,2.3174506406459727,163.2938972832116,343.2938972832116,-33.69520343555536,-123.69520343555536,160.97644664256563,340.97644664256563,-31.377752794909384,-121.37775279490938
53,53,54,1.853109957029422,287.5506688866176,7.979280596239525,0.0045975652572355,285.85356970000686,0.0,-3.937993,48.668623,-4.0,48.75,0.1023087688226211,1.429282,0.15553442,101625.3,0.0027103184,282.0217,101418.23,285.0688,-4.0,48.75,3.5472846,129.5987,2.2606027,1.4524122,157.9519734081665,-0.0006431890293261,0.015295273,0.021111256,0.0069936113,0.014249836,0.056719463,309.5987,73.2938972832116,0.1,70.97644664256563,0.3,2.3174506406459727,163.2938972832116,343.2938972832116,-33.69520343555536,-123.69520343555536,160.97644664256563,340.97644664256563,-31.377752794909384,-121.37775279490938
54,54,55,1.853109957029422,287.5506688866176,7.979280596239525,0.0045975652572355,285.7511848315858,0.0,-3.840049,48.688243,-3.75,48.75,0.1091913432924058,1.4316821,0.18581428,101626.984,0.0028667785,281.9274,101216.555,284.93365,-3.75,48.75,3.1537645,128.49202,2.157236,1.3624387,159.0586486707131,-0.0287411388004719,0.013447244,0.01769009,0.006263581,0.011883867,0.044584174,308.492,86.96051806301546,0.1,89.97537248999618,0.3,3.014854426980719,176.96051806301546,356.96051806301546,-48.468513668484206,-138.4685136684842,179.97537248999618,359.9753724899962,-51.483368095464925,-141.48336809546493
55,55,56,1.853109957029422,287.5506688866176,7.979280596239525,0.0045975652572355,285.7511848315858,0.0,-3.640644,48.704287,-3.75,48.75,0.1185260018097292,1.4316821,0.18581428,101626.984,0.0028667785,281.9274,101216.555,284.93365,-3.75,48.75,3.1537645,128.49202,2.157236,1.3624387,159.0586486707131,-0.0287411388004719,0.013447244,0.01769009,0.006263581,0.011883867,0.044584174,308.492,86.96051806301546,0.1,89.97537248999618,0.3,3.014854426980719,176.96051806301546,356.96051806301546,-48.468513668484206,-138.4685136684842,179.97537248999618,359.9753724899962,-51.483368095464925,-141.48336809546493
56,56,57,1.5326553096896725,289.5940659399095,7.594937131070254,-0.0164443215910802,285.6948804353413,0.0,-3.5766350000000005,48.77362,-3.5,48.75,0.0801924411961629,1.3744193,0.20260322,101628.28,0.0027385836,281.8065,101049.99,284.80145,-3.5,48.75,2.6711216,126.37628,1.9986693,1.2513674,163.21778039346663,0.0082145351687239,0.010801397,0.013743871,0.0050835353,0.00920678,0.031627033,306.37628,5.366031648149601,0.1,6.0513205827192,0.3,0.6852889345695985,95.3660316481496,275.3660316481496,31.01025009013165,-58.98974990986835,96.0513205827192,276.0513205827192,30.32496115556205,-59.67503884443795
57,57,58,1.5326553096896725,289.5940659399095,7.594937131070254,-0.0164443215910802,285.6948804353413,0.0,-3.407385,48.806704,-3.5,48.75,0.1085950359869196,1.3744193,0.20260322,101628.28,0.0027385836,281.8065,101049.99,284.80145,-3.5,48.75,2.6711216,126.37628,1.9986693,1.2513674,163.21778039346663,0.0082145351687239,0.010801397,0.013743871,0.0050835353,0.00920678,0.031627033,306.37628,5.366031648149601,0.1,6.0513205827192,0.3,0.6852889345695985,95.3660316481496,275.3660316481496,31.01025009013165,-58.98974990986835,96.0513205827192,276.0513205827192,30.32496115556205,-59.67503884443795
58,58,59,1.5326553096896725,289.5940659399095,7.594937131070254,-0.0164443215910802,285.6948804353413,0.0,-3.209027,48.832728,-3.25,48.75,0.0923185177144895,1.1958883,0.2014093,101628.99,0.0021502825,281.63788,100959.7,284.67557,-3.25,48.75,1.9465193,123.85419,1.7039514,1.0744022,165.73988120179428,-0.0154930151567912,0.006748672,0.008450296,0.0032209053,0.005703347,0.01646217,303.8542,73.31269570852027,0.1,76.05066477261391,0.3,2.7379690640936474,163.31269570852027,343.31269570852027,-39.45850869680152,-129.45850869680152,166.0506647726139,346.0506647726139,-42.19647776089517,-132.19647776089516
59,59,60,0.5920706231865966,293.2141402625855,5.257562895615895,0.0096651647043855,285.9585448147958,0.0,-3.090728,48.839548,-3.0,48.75,0.127477112800691,1.1722586,0.11497387,101628.57,0.002273547,281.7393,101171.67,284.8347,-3.0,48.75,2.274489,127.63733,1.7574136,1.2400013,165.57681457626452,-0.0155865531839248,0.0075843777,0.010118777,0.003360169,0.0073673828,0.021499874,307.63733,96.19990341270852,0.1,100.32682204128685,0.3,4.1269186285783235,186.19990341270852,6.199903412708522,-58.56257431114602,-148.56257431114602,190.32682204128685,10.326822041286846,-62.689492939724346,-152.68949293972435
60,60,61,0.5920706231865966,293.2141402625855,5.257562895615895,0.0096651647043855,285.9585448147958,0.0,-3.014293,48.82481,-3.0,48.75,0.0761631534864458,1.1722586,0.11497387,101628.57,0.002273547,281.7393,101171.67,284.8347,-3.0,48.75,2.274489,127.63733,1.7574136,1.2400013,165.57681457626452,-0.0155865531839248,0.0075843777,0.010118777,0.003360169,0.0073673828,0.021499874,307.63733,96.19990341270852,0.1,100.32682204128685,0.3,4.1269186285783235,186.19990341270852,6.199903412708522,-58.56257431114602,-148.56257431114602,190.32682204128685,10.326822041286846,-62.689492939724346,-152.68949293972435
61,61,62,0.5920706231865966,293.2141402625855,5.257562895615895,0.0096651647043855,285.9585448147958,0.0,-2.927413,48.724279,-3.0,48.75,0.0770093657291101,1.1722586,0.11497387,101628.57,0.002273547,281.7393,101171.67,284.8347,-3.0,48.75,2.274489,127.63733,1.7574136,1.2400013,165.57681457626452,-0.0155865531839248,0.0075843777,0.010118777,0.003360169,0.0073673828,0.021499874,307.63733,96.19990341270852,0.1,100.32682204128685,0.3,4.1269186285783235,186.19990341270852,6.199903412708522,-58.56257431114602,-148.56257431114602,190.32682204128685,10.326822041286846,-62.689492939724346,-152.68949293972435
62,62,63,0.5917947603422299,293.18396105480036,5.255092042579985,0.0096538126337946,285.96886939333194,0.0,-2.753924,48.57363,-2.75,48.5,0.0737344876974147,0.9599226,0.26544696,101643.43,0.0020390917,281.17322,100304.24,284.22012,-2.75,48.5,1.5677837,117.55017,1.2904392,1.12532,175.63378678696034,-0.0149826101801199,0.0044044307,0.00522095,0.002936385,0.004737559,0.010518792,297.55017,169.71531235501504,0.1,169.09283454351248,0.3,0.6224778115025629,259.71531235501504,79.71531235501504,37.834858543422456,127.83485854342246,259.0928345435125,79.09283454351248,38.45733635492502,128.45733635492502
63,63,64,0.5222511561424062,286.499716346626,4.703571945951696,0.0060729496181011,286.0377598812706,0.0,-2.600463,48.55785,-2.5,48.5,0.115928585210897,0.9309673,0.2503734,101644.07,0.002047289,281.12592,100659.734,284.41388,-2.5,48.5,1.5337753,118.00523,1.260774,1.1419299,168.49448109944268,-0.0360834398485923,0.004190027,0.0049889092,0.0027906206,0.004640064,0.010025938,298.00525,63.80812568620331,0.15,63.905740431523554,0.3,0.0976147453202429,153.8081256862033,333.8081256862033,-35.80287666276581,-125.8028766627658,153.90574043152355,333.90574043152355,-35.900491408086054,-125.90049140808604
64,64,65,0.5222511561424062,286.499716346626,4.703571945951696,0.0060729496181011,286.0377598812706,0.0,-2.4385220000000003,48.658663,-2.5,48.75,0.1100999184967933,1.1308714,-0.054079056,101629.44,0.0024892478,281.88577,101548.21,285.0889,-2.5,48.75,2.9133258,134.42894,1.853816,1.5381954,152.07077368783047,0.0370756117397721,0.009152509,0.013586632,0.003250618,0.011098836,0.033493087,314.42896,73.02327830482147,0.15,55.23793976125063,0.3,17.785338543570845,163.02327830482147,343.0232783048215,-28.59432322669647,-118.59432322669647,145.23793976125063,325.23793976125063,-10.80898468312563,-100.80898468312564
65,65,66,0.5219516020202846,286.4714388490834,4.701077803185112,0.0060607442599639,286.06835776881167,0.0,-2.3177579999999995,48.63883,-2.25,48.75,0.1301918410039595,1.127658,-0.059397683,101630.664,0.002564698,281.86908,101584.6,285.11002,-2.25,48.75,3.004157,135.42151,1.8360616,1.60916,151.04993362551588,-0.0169681705184639,0.00940267,0.013814739,0.003384011,0.011879458,0.035270117,315.4215,143.6004966394721,0.1,157.1645273171389,0.3,13.56403067766678,233.6004966394721,53.60049663947211,81.82101214959039,171.8210121495904,247.1645273171389,67.16452731713889,68.25698147192361,158.2569814719236
66,66,67,0.5219516020202846,286.4714388490834,4.701077803185112,0.0060607442599639,286.06835776881167,0.0,-2.187598,48.599484,-2.25,48.5,0.1174354114396478,0.88311464,0.23976935,101644.266,0.0021085383,281.1326,100861.28,284.51212,-2.25,48.5,1.4677528,119.18629,1.2077417,1.1529738,167.2851554411872,-0.0038273286449803,0.0038169473,0.0045721726,0.0025724084,0.004418751,0.009104743,299.18628,130.5682151648706,0.1,121.9866484326966,0.3,8.581566732173997,220.5682151648706,40.568215164870594,78.6180641320044,168.6180641320044,211.9866484326966,31.986648432696597,87.1996308641784,177.1996308641784
67,67,68,0.4646059942611477,281.80093442125803,4.246183586748023,0.0031071898053612,286.0730713961417,0.0,-2.049721,48.645485,-2.0,48.75,0.1157392028052717,1.1474072,-0.021461656,101631.74,0.002687999,281.8401,101588.3,285.11667,-2.0,48.75,3.0634277,133.7417,1.8137404,1.6680034,148.05923476664904,-0.0062958955336756,0.0097873965,0.013836241,0.0038134507,0.012527579,0.036460303,313.7417,66.76059989347141,0.1,51.36029889403062,0.3,15.400300999440788,156.7605998934714,336.7605998934714,-23.018900674721408,-113.0189006747214,141.36029889403062,321.3602988940306,-7.61859967528062,-97.61859967528062
68,68,69,0.4646059942611477,281.80093442125803,4.246183586748023,0.0031071898053612,286.0730713961417,0.0,-1.964841,48.550622,-2.0,48.5,0.0616339367962139,0.8047257,0.2348646,101643.625,0.0021997073,281.1813,101055.52,284.59366,-2.0,48.5,1.3274572,122.227264,1.1248037,1.1293683,159.57367329051098,-4.685225800429088e-05,0.0031775306,0.0038546394,0.0021841791,0.0038642231,0.0073876907,302.22726,133.42492559064272,0.1,133.68752884033483,0.3,0.2626032496921198,223.42492559064272,43.424925590642715,78.80233881365416,168.80233881365416,223.68752884033483,43.687528840334835,78.53973556396204,168.53973556396204
69,69,70,0.4646059942611477,281.80093442125803,4.246183586748023,0.0031071898053612,286.0730713961417,0.0,-1.986791,48.684432,-2.0,48.75,0.0668852771916201,1.1474072,-0.021461656,101631.74,0.002687999,281.8401,101588.3,285.11667,-2.0,48.75,3.0634277,133.7417,1.8137404,1.6680034,148.05923476664904,-0.0062958955336756,0.0097873965,0.013836241,0.0038134507,0.012527579,0.036460303,313.7417,66.76059989347141,0.1,51.36029889403062,0.3,15.400300999440788,156.7605998934714,336.7605998934714,-23.018900674721408,-113.0189006747214,141.36029889403062,321.3602988940306,-7.61859967528062,-97.61859967528062
70,70,71,0.4646059942611477,281.80093442125803,4.246183586748023,0.0031071898053612,285.97004726476837,0.0,-1.860277,48.640348,-1.75,48.75,0.1555139152391172,1.0661826,0.111890525,101635.414,0.003141676,281.71826,101406.72,284.98975,-1.75,48.75,2.6877396,133.76662,1.6857668,1.5715069,148.0343228396878,0.0010598367838577,0.008157919,0.011305508,0.004107639,0.0105193835,0.028544368,313.7666,157.82238137866864,0.15,134.2920762324893,0.3,23.53030514617933,247.82238137866864,67.82238137866864,65.94422018383136,155.94422018383136,224.2920762324893,44.29207623248931,89.47452533001069,179.4745253300107
71,71,72,0.614203964866567,272.09290104228677,4.612786701896734,0.0181046219117808,285.90482424016585,0.0,-1.618575,48.63264,-1.5,48.75,0.1668334505577329,0.91196716,0.24032402,101640.31,0.0032441772,281.3964,100939.1,284.63647,-1.5,48.75,2.0420523,133.00256,1.46247,1.3660514,139.09032716798154,-0.0344650437381756,0.0054596346,0.00752058,0.0035446598,0.007147198,0.017034758,313.00256,331.35957885027216,0.1,331.36630232843453,0.3,0.006723478162371,61.35957885027216,241.35957885027216,71.64298462629034,-18.357015373709658,61.36630232843453,241.36630232843453,71.63626114812797,-18.36373885187203
72,72,73,0.614203964866567,272.09290104228677,4.612786701896734,0.0181046219117808,285.90482424016585,0.0,-1.372311,48.647199,-1.25,48.75,0.1597749239461559,0.64590365,0.3527893,101646.945,0.002787585,280.7771,100054.79,283.9522,-1.25,48.75,1.1681178,131.52211,1.0996758,1.0116112,140.57078821983254,0.017035179937408,0.002380754,0.0033319972,0.0020636483,0.0031978593,0.0059890463,311.5221,329.0297948720437,0.2,330.94617133683033,0.3,1.9163764647866517,59.02979487204368,239.02979487204368,72.49229985451882,-17.50770014548118,60.94617133683033,240.94617133683033,70.57592338973217,-19.424076610267832
73,73,74,0.614203964866567,272.09290104228677,4.612786701896734,0.0181046219117808,285.90482424016585,0.0,-1.540114,48.73915,-1.5,48.75,0.0415554508578592,0.91196716,0.24032402,101640.31,0.0032441772,281.3964,100939.1,284.63647,-1.5,48.75,2.0420523,133.00256,1.46247,1.3660514,139.09032716798154,-0.0344650437381756,0.0054596346,0.00752058,0.0035446598,0.007147198,0.017034758,313.00256,331.35957885027216,0.1,331.36630232843453,0.3,0.006723478162371,61.35957885027216,241.35957885027216,71.64298462629034,-18.357015373709658,61.36630232843453,241.36630232843453,71.63626114812797,-18.36373885187203
