station,u10_mean,u10_std,u10_q95,u10_q99,v10_mean,v10_std,v10_q95,v10_q99,d2m_mean,d2m_std,d2m_q95,d2m_q99,t2m_mean,t2m_std,t2m_q95,t2m_q99,msl_mean,msl_std,msl_q95,msl_q99,sst_mean,sst_std,sst_q95,sst_q99,sp_mean,sp_std,sp_q95,sp_q99,tp_mean,tp_std,tp_q95,tp_q99,mwd_mean,mwd_std,mwd_q95,mwd_q99,mwp_mean,mwp_std,mwp_q95,mwp_q99,swh_mean,swh_std,swh_q95,swh_q99,tide_mean,tide_std,tide_q95,tide_q99,residual_mean,residual_std,residual_q95,residual_q99,residual_is_deviant_mean,residual_is_deviant_std,residual_is_deviant_q95,residual_is_deviant_q99,magnitude_mean,magnitude_std,magnitude_q95,magnitude_q99,wind_dir_mean,wind_dir_std,wind_dir_q95,wind_dir_q99,u10_abs_mean,u10_abs_std,u10_abs_q95,u10_abs_q99,v10_abs_mean,v10_abs_std,v10_abs_q95,v10_abs_q99,wind_wave_diff_mean,wind_wave_diff_std,wind_wave_diff_q95,wind_wave_diff_q99,wind_wave_alignment_mean,wind_wave_alignment_std,wind_wave_alignment_q95,wind_wave_alignment_q99,tau_u_mean,tau_u_std,tau_u_q95,tau_u_q99,tau_v_mean,tau_v_std,tau_v_q95,tau_v_q99,tau_mag_mean,tau_mag_std,tau_mag_q95,tau_mag_q99,u10_annmaxmean,u10_annmaxmax,v10_annmaxmean,v10_annmaxmax,d2m_annmaxmean,d2m_annmaxmax,t2m_annmaxmean,t2m_annmaxmax,msl_annmaxmean,msl_annmaxmax,sst_annmaxmean,sst_annmaxmax,sp_annmaxmean,sp_annmaxmax,tp_annmaxmean,tp_annmaxmax,mwd_annmaxmean,mwd_annmaxmax,mwp_annmaxmean,mwp_annmaxmax,swh_annmaxmean,swh_annmaxmax,tide_annmaxmean,tide_annmaxmax,residual_annmaxmean,residual_annmaxmax,residual_is_deviant_annmaxmean,residual_is_deviant_annmaxmax,magnitude_annmaxmean,magnitude_annmaxmax,wind_dir_annmaxmean,wind_dir_annmaxmax,u10_abs_annmaxmean,u10_abs_annmaxmax,v10_abs_annmaxmean,v10_abs_annmaxmax,wind_wave_diff_annmaxmean,wind_wave_diff_annmaxmax,wind_wave_alignment_annmaxmean,wind_wave_alignment_annmaxmax,tau_u_annmaxmean,tau_u_annmaxmax,tau_v_annmaxmean,tau_v_annmaxmax,tau_mag_annmaxmean,tau_mag_annmaxmax,lat,lon,coast_bearing_deg,coast_normal1_deg,coast_normal2_deg,wind_to_mean_deg,wind_vs_coast_normal_diff_deg,wind_more_alongshore_deg
527,3.3564608,4.1159787,8.756072998046871,10.06474670410156,1.2430444,3.302966,6.250610351562499,7.6277569580078115,278.4023,4.0392585,284.49224853515625,287.06194580078125,281.9728,3.9918966,288.9465393066406,290.654501953125,100113.25,1377.9248,102040.525,102908.2275,,,,,98616.13,1362.1898,100524.575,101346.694375,0.00019976118,0.00048002522,0.0011250495910644514,0.002582702636718747,,,,,,,,,,,,,0.4678379326563672,1.2110581397668851,2.1722027567047952,2.4726096985752894,0.75825983,0.4061647,1.5755413532257068,1.9825530052185059,0.0,0.0,0.0,0.0,12.162216,11.325625,34.307284545898426,52.765124664306626,104.316666,85.28652,301.9098937988279,340.34657592773436,4.5758467,2.6875846,8.872979736328123,10.51987365722656,2.83593,2.0932264,6.894290161132811,8.286075439453123,,,,,,,,,0.07957544,0.17108849,0.36230873465537994,0.5423859858512877,0.03378434,0.13312763,0.2682032048702239,0.4573042559623718,0.43887243,0.82764626,1.8744056463241567,4.436081829071042,7.769489,12.153091,4.7456985,9.372757,283.70212,290.54337,287.3613,292.5385,101821.47,103110.31,,,100300.73,101597.47,0.0008255773,0.0034599304,,,,,,,1.8830957372609929,2.5451368718048832,1.1521542,1.9980862,0.0,0,28.53894,63.142685,220.99309,353.67923,8.006107,12.153091,5.732849,12.993973,,,,,0.30133617,1.0182439,0.19847545,0.63113135,1.5796666,6.3492956,55.989833,-3.181694,94.66538702734135,184.66538702734135,4.665387027341353,284.31665,-80.34873663671635,-170.34873663671635
528,10.545997,3.8983057,16.32476806640625,17.9739990234375,-0.78992075,6.8248873,9.721710205078125,13.713188171386719,279.23358,4.468365,286.8040313720703,288.4586181640625,282.59537,4.3611007,289.61134338378906,290.97523498535156,100042.28,1006.9318,101590.625,102113.1875,283.27036,5.452583,291.146728515625,292.6361083984375,100054.85,1007.0193,101603.7421875,102125.84765625,0.00025238266,0.00039639266,0.0011272430419921875,0.0018258094787597656,271.76944,26.165598,309.85174560546875,319.0434265136719,6.803842,1.0489078,8.63796091079712,9.176566123962402,2.7673082,0.9304542,4.451902151107788,4.853001594543457,-0.44999579475077706,0.55637671619,0.8393767776772885,0.981220263039222,1.2406297,0.45148903,1.9648732542991638,1.9922131299972534,0.0,0.0,0.0,0.0,57.21086,41.486313,129.52416229248047,170.80128479003906,100.02695,46.538868,155.13483428955078,317.0768585205078,10.644608,3.618458,16.32476806640625,17.9739990234375,5.708869,3.7945707,11.71856689453125,16.760940551757812,171.7425,41.616486,193.38975524902344,200.70410919189453,-0.010431585,0.7156289,0.9845475554466248,0.9991116523742676,1.0323988,0.9223435,2.775543689727783,3.7481751441955566,-0.0956378,1.1209098,1.6000551581382751,3.2403353452682495,7.935107,10.423986,26.719928741455078,46.45820999145508,14.976558,18.228378,8.257954,16.655258,285.59955,289.0708,288.67834,291.47498,101379.56,102221.06,290.45093,292.75513,101392.23,102234.484,0.0007854271,0.001958847,303.47156,326.21323,8.25969,9.412933,4.003102,5.1690354,0.395597576957565,1.119818494820912,1.8470092,1.9929098,0.0,0,117.71512,188.28612,159.53343,353.00522,14.976558,18.228378,11.2640085,18.030487,190.91815,201.36833,0.8499625,0.9998561,2.331603,5.4656997,1.3195862,4.524248,23.882652,56.456768,55.01826759,8.44140467,10.963689574694627,100.96368957469463,280.9636895746946,280.02695,-0.9367425532102516,-90.93674255321025
530,10.5707245,4.024003,16.811767578125,18.695670318603515,2.2321014,6.696003,12.258350372314453,14.929772186279298,279.22937,4.4483013,286.2528610229492,288.1794708251953,282.16122,4.3213997,288.76556396484375,290.5358093261719,99607.58,1070.5046,101252.96875,101728.2125,282.2787,5.3537564,290.4854736328125,291.730419921875,99562.75,1070.2517,101208.3984375,101682.35546875,0.0003579545,0.00052690675,0.0015528202056884766,0.0021834373474121094,257.09622,25.614878,302.12646484375,310.42178192138675,7.4759235,1.3582137,9.858349800109863,10.840039920806888,3.2341683,1.154194,5.2970417737960815,6.00898289680481,-0.4098798334981501,0.5419992544477235,0.6636872728177134,0.9164652264873677,1.295637,0.46958545,1.9878299236297607,1.9977639973163606,0.0,0.0,0.0,0.0,59.07263,40.152634,131.10928344726562,159.76685333251956,80.916565,40.52653,136.34424209594727,193.91074905395513,10.65356,3.7987506,16.811767578125,18.695670318603515,5.955469,3.7792344,12.594940185546875,15.069788360595705,176.17966,29.20215,200.20940780639648,210.56122207641602,-0.02432836,0.71994877,0.991007536649704,0.9994088977575302,1.0744303,0.95486295,2.865659177303314,4.333386015892031,0.25937206,1.0475101,2.096846878528595,2.8951097726821904,8.118876,9.890079,27.374797821044922,40.64991531372071,15.1584835,21.438995,10.381449,19.69374,285.33548,288.81125,287.9828,291.7785,100945.586,102176.44,289.4667,292.7251,100900.305,102131.03,0.001102028,0.004061699,291.20187,326.31268,9.286866,11.507705,4.770193,6.5513926,0.32698530138134957,1.0488956914434808,1.8912477,1.9995053,0.0,0,115.924385,225.16338,132.51744,338.94376,15.1584835,21.438995,11.164779,19.69374,196.09796,227.62325,0.8578458,0.9999995,2.4769495,6.277364,1.6026711,3.9738648,22.907133,80.737434,55.4667,8.4333,313.23580676505884,43.23580676505884,223.23580676505884,260.91656,37.68075817634741,-52.31924182365259
531,3.282473,3.9208324,8.560189819335935,9.387598876953126,1.3130692,3.2184963,6.005181121826171,7.13988189697266,278.50897,3.8317242,284.59521484375,286.9421841430664,282.0778,3.7969584,288.8106689453125,289.739658203125,100250.66,1344.4176,102310.659375,102908.344375,,,,,98752.305,1330.1493,100794.65625,101348.17765625,0.00025052245,0.0005548498,0.001344299316406249,0.002655487060546881,,,,,,,,,,,,,-0.22863150666963342,1.1457739809411223,1.89235049163081,2.3080234796963786,0.66925955,0.35463983,1.2819106936454763,1.9705178964138033,0.0,0.0,0.0,0.0,11.946161,11.937259,36.5955055236816,53.18632377624514,100.47538,84.32069,299.7819274902342,352.8428845214844,4.3622813,2.6602607,8.774235534667968,10.118884429931647,2.8097465,2.0389934,6.432946777343749,8.020803375244144,,,,,,,,,0.07954315,0.17474562,0.3856015875935553,0.6843068364262598,0.03808778,0.13726172,0.30133194029331195,0.46912934839725506,0.45307177,0.89173216,2.1335482776164967,4.504927277565006,7.2436843,10.573547,4.706073,9.372757,283.59155,287.71997,287.27838,289.95905,101903.81,102937.25,,,100389.6,101417.29,0.0010035319,0.0035619736,,,,,,,1.2561598888474093,2.4635864642904917,1.0431846,1.9895248,0.0,0,30.023857,63.142685,210.46272,358.60794,7.419495,11.504471,5.684411,12.993973,,,,,0.30144033,1.0182439,0.20825349,0.63113135,1.7335347,6.3492956,55.989799,-3.1803999,94.66538081666306,184.66538081666306,4.66538081666306,280.47537,-84.19000850220993,-174.19000850220993
532,4.2624717,6.457751,14.011505889892577,18.030219268798827,6.93601,4.9391394,13.566664886474605,15.374404296875003,280.90607,3.7043364,287.2891220092773,288.29653411865235,283.4217,3.393463,288.9545074462891,289.99877044677737,99055.04,1155.9989,100695.20625,101067.2925,,,,,98004.12,1150.509,99634.549609375,100007.345,0.00085878716,0.00084609893,0.0027465820312499983,0.0035317230224609416,192.49416,37.53889,245.85727081298816,275.8983529663086,4.8750844,0.6699334,5.9176617622375485,6.263231382369995,1.6006166,0.6895871,2.798213958740233,3.3655873131752014,-0.0988918631101079,0.8055387648201928,1.095662977474658,1.3536486094327045,0.77657354,0.32764122,1.417461514472961,1.607506722211838,0.0,0.0,0.0,0.0,40.130642,33.503407,97.90666007995594,162.931199798584,126.63569,128.7,354.72817077636716,358.7703012084961,6.3224664,4.4488525,14.011505889892577,18.030219268798827,7.4798627,4.064125,13.566664886474605,15.374404296875003,65.85848,150.02693,176.22701110839844,181.91078430175781,-0.0022842544,0.7271015,0.9827568978071212,0.9931213104724884,0.42158717,0.8462154,1.6081398248672474,3.9512632179260287,0.53220195,0.6292275,1.5415842235088337,2.8827837753295915,4.3436236,7.349716,15.273955345153775,42.275885429382335,12.471539,20.622833,12.112938,16.337173,285.95602,289.91046,287.9025,292.01056,100381.97,101495.19,,,99324.84,100406.72,0.002043111,0.0046138763,237.31007,346.33603,5.6607647,6.6355324,2.5211957,3.7366414,0.8413904686661426,1.4276454167242636,1.2351016,1.7781012,0.0,0,89.522385,168.74135,308.21353,359.50488,12.778175,20.622833,12.112938,16.337173,173.91533,201.29758,0.89134455,0.9991465,1.6190336,5.4131703,1.444029,3.6190858,14.680199,45.344276,55.749699,-4.9046998,42.98902407579203,132.98902407579203,312.98902407579203,306.63568,-6.353342923448281,-96.35334292344828
533,5.258215,4.0873675,11.193122863769531,11.961282348632814,-0.6837191,5.39812,6.989410400390625,8.836396789550786,278.6202,3.9130206,285.03013610839844,286.7807647705078,283.0776,3.7152216,289.5875244140625,290.4330169677734,100538.72,1254.0018,102181.15625,102943.65,,,,,100436.234,1253.0857,102078.31640625,102838.696875,0.00015887943,0.00042921907,0.001081705093383789,0.0020681381225585967,236.4627,93.97826,347.9839630126953,357.7671142578125,5.4447923,1.3234757,8.130775928497314,8.723215675354004,1.4922539,0.9300806,3.3908419609069824,4.347258615493777,-0.44904295439500025,0.9194495822276749,1.409884450405849,1.9059389268054145,0.6430223,0.35773954,1.2934852242469788,1.95863356590271,0.0,0.0,0.0,0.0,22.254929,19.826828,63.736934661865234,73.24640274047852,109.0105,70.892944,253.53968811035156,355.33156127929686,5.805236,3.259727,11.193122863769531,11.961282348632814,4.3187995,3.2967489,11.086509704589844,13.344293212890625,127.45222,128.22487,222.30081939697266,275.61262817382817,-0.039193135,0.7343364,0.9913208484649658,0.9982935845851898,0.22456256,0.31327066,0.9053252339363098,1.1687475442886355,-0.06821355,0.37518215,0.4354112446308136,0.7869804143905642,1.4117863,2.1958992,6.469499588012695,8.543870735168458,9.870216,16.354782,5.433719,12.545959,283.93402,287.5931,288.1625,291.10364,101972.43,104207.875,,,101868.9,104100.484,0.00071017403,0.003525734,324.45972,359.18,7.2369313,9.662651,2.8027372,4.9865828,0.7129042927607973,2.2597881303799756,1.0757674,1.9994017,0.0,0,51.63759,86.26642,213.258,357.69376,9.958084,16.354782,9.1065235,14.852615,215.23181,308.7389,0.7955733,0.9999994,0.6478729,1.7030867,0.31884614,1.0505733,4.734673,11.851218,55.0,-1.4333301,162.53315834214254,252.53315834214254,72.53315834214254,289.0105,36.47733970473246,126.47733970473246
534,0.7833518,4.6212554,6.9588623046875,7.870257568359374,-2.1401348,3.5995622,4.4662322998046875,6.0670623779296875,276.5266,5.8704963,285.76971435546875,287.4527221679688,280.49142,5.9643774,290.5089111328125,291.47442626953125,100953.63,1068.1172,102595.5625,103131.85,,,,,100592.09,1064.9082,102225.21875,102763.45625,0.00016690482,0.00056893483,0.0007171630859375,0.00279417037963867,,,,,,,,,,,,,-0.07533124166669947,0.09795777173244481,0.0927987921945871,0.18942969381279007,0.5149791,0.14024499,0.7136045098304749,0.7763684868812561,0.0,0.0,0.0,0.0,12.639051,11.8170185,36.03044509887695,46.44026412963865,163.84882,75.36543,290.9398193359375,351.12613525390617,4.016151,2.389744,7.9161834716796875,8.739254760742186,3.4332452,2.3853285,7.4706878662109375,8.902593994140625,,,,,,,,,0.0030544274,0.17422684,0.23878511786460876,0.36093130707740784,-0.060739227,0.14020908,0.1180407702922821,0.2606181234121322,0.4749368,0.74022883,2.0673723220825195,3.4497541904449434,5.939213,8.00589,2.8151932,6.3413086,284.20172,288.2469,288.99933,292.89667,102254.35,103395.625,,,101888.305,103018.016,0.0009130478,0.004360676,,,,,,,0.050365220721168044,0.2023797248849697,0.6874228,0.80455846,0.0,0,29.983791,49.189938,265.5133,359.14822,7.2779474,11.240234,6.6295815,9.592316,,,,,0.19555317,0.5075235,0.094795324,0.29232508,1.6170311,3.8532925,55.5667,9.75,235.50671224678024,325.50671224678024,145.50671224678024,343.84882,18.34210367118851,108.34210367118851
535,-2.7106922,4.8410516,5.7453155517578125,7.637522888183595,-1.9539537,3.6353228,4.116401672363281,4.861848449707033,277.43115,6.844176,288.2053985595703,289.6173156738281,281.27386,6.49241,290.54718017578125,293.88609313964844,101358.95,1141.4669,103259.28125,103730.05625,,,,,101135.41,1138.6104,103031.48828125,103496.74140625,0.0001661756,0.00050024217,0.001129150390625,0.002409887313842777,123.878975,110.31195,335.818603515625,353.19305419921875,3.3353145,0.66146106,4.366801738739014,4.626370906829834,0.62547535,0.367447,1.2723640203475952,1.4959816932678223,-0.022998708248150177,0.057308609994799815,0.06407384243109823,0.09311940358345343,0.63687354,0.1777174,0.8590682148933411,0.8902874290943146,0.0,0.0,0.0,0.0,14.582262,12.725103,38.43006706237793,45.50776214599611,210.18553,70.295204,303.33607482910156,320.61167602539064,4.741284,2.8576732,9.320243835449219,10.614436340332036,3.420094,2.2945228,7.634956359863281,9.382221984863289,-86.942726,162.04367,200.64199829101562,231.9600830078125,-0.13822661,0.70868987,0.9824718236923218,0.995223879814148,-0.09557143,0.20138095,0.1555391624569893,0.3778362318873414,-0.05294472,0.15701519,0.20377085357904434,0.2708939090371133,0.59418064,0.8502922,2.3519290685653687,3.2988306045532245,3.4231865,7.9257507,2.6152618,6.965164,286.53003,289.85822,289.8419,297.8586,102772.25,104125.81,,,102543.695,103888.22,0.00073799334,0.0032639503,273.30313,353.55487,4.239021,4.7218666,1.1722531,1.6338748,0.04456771463745082,0.10238227269722176,0.833479,0.90273416,0.0,0,32.92512,45.824005,288.34824,327.46,8.827336,10.903442,6.686985,9.9888,120.36144,264.46082,0.68607503,0.9999761,0.10908363,0.45648718,0.11287875,0.29128402,1.8910757,3.3439941,55.0,9.9833002,319.6292639789816,49.62926397898161,229.6292639789816,30.185547,-19.443717103981612,70.55628289601839
536,-2.8015718,4.389328,4.474038696289061,6.4348950195312575,-0.56371456,3.935486,5.473834228515624,8.799367370605474,278.74658,6.561117,288.7701843261719,289.69343627929686,282.2533,6.412512,292.400732421875,294.3364923095703,101497.63,1051.2657,103165.13125,103589.12625,283.18134,5.7426586,290.99716796875,291.65330078125,101263.12,1047.95,102928.57578125,103346.78953125,0.00018252188,0.00046168506,0.0010474205017089832,0.0020174884796142606,,,,,,,,,,,,,-0.016522644510715057,0.04400858628233353,0.04817404792735393,0.09562290189401436,0.5418442,0.12546171,0.6782584428787232,0.7056779444217683,0.0,0.0,0.0,0.0,12.672621,12.356772,41.07228088378904,47.50477569580082,216.96661,82.55401,318.6309814453125,344.71514770507815,4.376374,2.7912517,9.051139831542967,9.6285400390625,3.2555134,2.2475967,6.872856140136719,9.023291625976565,,,,,,,,,-0.08265815,0.18545543,0.06111452132463453,0.3022152954339993,0.005567159,0.15482183,0.2747498169541356,0.380823405981064,0.49527735,0.89849615,2.693491888046262,3.6360510969162045,3.345867,7.880478,4.75986,9.696182,288.024,289.92865,291.13705,296.20114,102992.73,104057.44,290.62006,291.71582,102751.42,103810.9,0.0007211512,0.0025987625,,,,,,,0.037159961435424146,0.10759662095117256,0.6527086,0.72621864,0.0,0,33.032017,54.6812,307.505,351.7233,7.459617,9.684433,6.224573,9.696182,,,,,0.10078518,0.5327321,0.18228878,0.41318887,1.9498576,4.761628,55.266701,9.8832998,200.90768316688428,290.9076831668843,110.90768316688428,36.966614,-73.94106939735303,-163.94106939735303
537,10.538523,3.3970087,16.095520782470697,16.97365020751953,3.2163804,6.6793942,12.358365631103513,14.372098846435543,280.4886,4.469358,286.9325408935547,288.86295043945313,283.41785,4.3942366,290.60151824951174,291.50301330566407,99778.445,973.3383,101237.5,101599.55,283.66672,5.3270125,291.8611328125,292.7947631835938,99733.734,973.15173,101192.605078125,101554.453984375,0.00034826994,0.00047509087,0.0015034675598144507,0.001961812973022461,253.16759,24.143633,296.14920196533205,301.03107696533203,7.424133,1.2357196,9.49102277755737,9.951560735702513,3.2287278,1.0426818,4.911888027191161,5.312533564567565,-0.5412618499990942,0.5125530021232376,0.5477691244076122,0.7583043639975965,1.2888039,0.42481855,1.984814465045929,1.9918082642555237,0.0,0.0,0.0,0.0,64.50167,43.29797,136.56429061889648,176.45487762451162,75.62409,32.74326,129.2065818786621,148.73741317749017,10.538523,3.3970087,16.095520782470697,16.97365020751953,6.3069677,3.8359327,12.382926940917969,14.372098846435543,177.54349,13.583833,196.90391845703124,204.23378921508788,-0.024579775,0.73614734,0.9964329272508621,0.9996531909704208,1.1632377,0.98075265,2.612475788593292,4.243086271286007,0.4420093,1.170884,2.2160368561744686,2.963205194473265,9.564375,11.753822,29.700897693634026,50.120458755493104,14.056521,17.108444,11.260172,15.160858,286.2543,288.92578,289.24683,291.68378,100956.55,101656.25,290.98367,293.3877,100911.38,101610.086,0.0010177873,0.0019636154,287.36096,302.0983,8.931556,10.228822,4.4774785,5.4819775,0.17044974624932546,0.9094024439083368,1.845456,1.9925144,0.0,0,131.3415,200.39113,120.474754,167.22235,14.056521,17.108444,11.766757,15.160858,193.62225,209.55511,0.8732181,0.9999995,2.6868882,5.2050443,1.9445873,3.4052727,28.686632,63.949394,55.466702,8.4333,313.2358070989366,43.23580709893662,223.23580709893662,255.62408,32.38827737371963,-57.61172262628037
538,10.4082,4.0442295,15.94244384765625,17.936944274902352,0.85694796,6.929313,10.45253448486328,14.126972961425786,279.44946,4.4469776,286.2897216796875,288.18375,282.62466,4.3992066,290.0429351806641,290.95267211914063,99936.59,960.1459,101326.5125,101580.0875,283.3119,5.5359254,291.5029052734375,292.688740234375,99949.26,960.1769,101339.196875,101593.4646875,0.00035585574,0.00045632717,0.0012596130371093745,0.001880149841308597,264.81348,26.763948,303.53888854980465,312.5315277099609,6.720843,0.97819334,8.492779731750488,8.725249328613282,2.7678301,0.9404356,4.142662286758423,5.069066486358644,-0.5893120014684661,0.4679184245272008,0.3816642008478518,0.7720706044741291,1.2266191,0.4298167,1.924994885921478,1.9887928342819214,0.0,0.0,0.0,0.0,56.159847,41.038868,127.57096633911132,159.46537841796885,95.12237,54.706165,149.8165664672851,340.8119641113282,10.513258,3.7582595,15.94244384765625,17.936944274902352,5.666975,4.019911,12.29644927978515,16.435048828125012,169.69109,54.409515,195.47784576416015,200.04348236083985,-0.061787877,0.74066496,0.984568738937378,0.9986022853851318,1.003294,0.82310754,2.7123434305191036,3.0807389736175543,0.057704072,1.1723536,1.9616347908973684,2.292332091331482,7.664671,10.043732,25.917216300964355,40.878909072876034,14.594758,19.270187,9.943942,15.129471,285.58383,288.453,288.90714,291.36908,101054.12,101636.19,290.8136,292.75513,101066.875,101649.78,0.0009772994,0.0025234222,300.24933,314.3063,8.004241,8.927141,3.946424,5.4570403,0.092885467592046,0.9890135522917987,1.8021984,1.9975121,0.0,0,116.196434,181.06932,162.76662,359.58426,14.594758,19.270187,11.503467,18.969406,193.02711,202.79482,0.809905,0.99991566,2.171455,3.161222,1.3759927,2.2992635,23.151552,52.21186,55.016998,8.441,14.433456712528141,104.43345671252814,284.43345671252814,275.12238,-9.311081224246891,-99.31108122424689
540,10.749683,2.8071976,15.319732666015625,16.59316711425781,1.5500304,6.679875,11.48541259765625,13.427502441406249,279.6231,4.9207754,287.6522216796875,289.034033203125,282.8976,4.4882545,289.6216735839844,291.9457153320312,99886.34,1042.7921,101379.8125,101565.975,283.21994,5.4700484,291.42578125,292.191845703125,99852.58,1042.6559,101345.5234375,101532.140625,0.00025721846,0.0003144124,0.0009622573852539062,0.0011688232421874997,261.7591,24.09261,299.8582458496094,308.28184204101564,7.46731,1.1599128,9.501598358154297,9.841761207580566,3.2548852,1.0805672,5.054406642913818,5.576076316833496,-0.09357498191062895,0.227424985493336,0.3641955199016383,0.4683820760548835,1.2186695,0.3241494,1.669784426689148,1.755753183364868,0.0,0.0,0.0,0.0,56.888977,41.90701,133.22471618652344,151.0185821533203,82.449295,30.842413,129.63314819335938,143.85329589843747,10.749683,2.8071976,15.319732666015625,16.59316711425781,5.5170097,4.0148077,12.25189208984375,15.557128906249995,179.30978,12.71448,195.171142578125,213.77989807128907,0.08038266,0.67372626,0.9815826416015625,0.9993950843811035,1.0018761,0.86750054,2.7023892402648926,3.4454641342163064,0.20156552,1.1472641,2.0465617179870605,2.602468681335449,7.904793,9.931146,28.265003204345703,36.379115295410145,14.397252,17.383652,10.275808,14.034882,286.59778,289.10742,289.29462,292.34027,101156.12,101730.375,290.60913,292.39575,101121.98,101696.95,0.0006670952,0.0013155937,294.70062,311.63443,8.921295,10.2657385,4.8004904,5.6694427,0.24854671779945042,0.5007407440440924,1.5951979,1.7630386,0.0,0,123.67275,158.51018,123.03618,155.35497,14.397252,17.383652,11.790007,17.8405,196.2659,217.03914,0.8699235,0.99999905,2.3379579,4.388111,1.7123121,2.6449945,25.018694,40.01232,55.130798,8.6858997,349.5895573654111,79.58955736541111,259.5895573654111,262.44928,2.8597224197451396,-87.14027758025486
